strike,callGEX_musd,putGEX_musd,netGEX_musd,callOI,putOI,callDelta,putDelta,callBid,callAsk,putBid,putAsk,pcsCredit_w5,ccsCredit_w5,expirationType
840.0,0.0,0.0,0.0,0,0,0.00255,-0.99963,,,,,,,Regular
845.0,0.0,0.0,0.0,0,0,0.0024,-0.99965,,,,,,,Regular
850.0,0.0,0.0,0.0,0,0,0.00227,-0.99967,,,,,,,Regular
855.0,0.0,0.0,0.0,0,0,0.00214,-0.99969,,,,,,,Regular
860.0,0.0,0.0,0.0,0,0,0.00202,-0.99971,,,,,,,Regular
865.0,0.0,0.0,0.0,0,0,0.00191,-0.99972,,,,,,,Regular
870.0,0.0,0.0,0.0,0,0,0.0018,-0.99974,,,,,,,Regular
875.0,0.0,0.0,0.0,0,0,0.0017,-0.99976,,,,,,,Regular
880.0,0.0,0.0,0.0,0,0,0.0016,-0.99977,,,,,,,Regular
885.0,0.0,0.0,0.0,0,0,0.00151,-0.99978,,,,,,,Regular
890.0,0.0,0.0,0.0,0,0,0.00142,-0.9998,,,,,,,Regular
895.0,0.0,0.0,0.0,0,0,0.00133,-0.99981,,,,,,,Regular
900.0,0.0,0.0,0.0,0,0,0.00125,-0.99982,,,,,,,Regular
905.0,0.0,0.0,0.0,0,0,0.00117,-0.99983,,,,,,,Regular
910.0,0.0,0.0,0.0,0,0,0.00109,-0.99984,,,,,,,Regular
915.0,0.0,0.0,0.0,0,0,0.00104,-0.99985,,,,,,,Regular
920.0,0.0,0.0,0.0,0,0,0.00101,-0.99986,,,,,,,Regular
925.0,0.0,0.0,0.0,0,0,0.00098,-0.99987,,,,,,,Regular
930.0,0.0,0.0,0.0,0,0,0.00095,-0.99988,,,,,,,Regular
935.0,0.0,0.0,0.0,0,0,0.00092,-0.99989,,,,,,,Regular
940.0,0.0,0.0,0.0,0,0,0.00089,-0.9999,,,,,,,Regular
945.0,0.0,0.0,0.0,0,0,0.00087,-0.9999,,,,,,,Regular
950.0,0.0,0.0,0.0,0,0,0.00084,-0.99991,,,,,,,Regular
955.0,0.0,0.0,0.0,0,0,0.00082,-0.99992,,,,,,,Regular
960.0,0.0,0.0,0.0,0,0,0.00079,-0.99992,,,,,,,Regular
965.0,0.0,0.0,0.0,0,0,0.00077,-0.99993,,,,,,,Regular
970.0,0.0,0.0,0.0,0,0,0.00075,-0.99993,,,,,,,Regular
975.0,0.0,0.0,0.0,0,0,0.00073,-0.99994,,,,,,,Regular
980.0,0.0,0.0,0.0,0,0,0.00071,-0.99994,,,,,,,Regular
985.0,0.0,0.0,0.0,0,0,0.00069,-0.99995,,,,,,,Regular
990.0,0.0,0.0,0.0,0,0,0.00067,-0.99995,,,,,,,Regular
995.0,0.0,0.0,0.0,0,0,0.00065,-0.99996,,,,,,,Regular
1000.0,0.0,0.0,0.0,0,0,0.00063,-0.99996,,,,,,,Regular
1005.0,0.0,0.0,0.0,0,0,0.00061,-0.99996,,,,,,,Regular
1010.0,0.0,0.0,0.0,0,0,0.0006,-0.99997,,,,,,,Regular
1015.0,0.0,0.0,0.0,0,0,0.00051,-0.99997,,,,,,,Regular
1020.0,0.0,0.0,0.0,0,0,0.00043,-0.99998,,,,,,,Regular
1025.0,0.0,0.0,0.0,0,0,0.00036,-0.99998,,,,,,,Regular
1030.0,0.0,0.0,0.0,0,0,0.00031,-0.99999,,,,,,,Regular
1035.0,0.0,0.0,0.0,0,0,0.00026,-0.99999,,,,,,,Regular
1040.0,0.0,0.0,0.0,0,0,0.00022,-0.99999,,,,,,,Regular
1045.0,0.0,0.0,0.0,0,0,0.00019,-0.99999,,,,,,,Regular
1050.0,0.0,0.0,0.0,0,0,0.00016,-1.0,,,,,,,Regular
1055.0,0.0,0.0,0.0,0,0,0.00013,-1.0,,,,,,,Regular
1060.0,0.0,0.0,0.0,0,0,0.00011,-1.0,,,,,,,Regular
1065.0,0.0,0.0,0.0,0,0,9E-05,-1.0,,,,,,,Regular
1070.0,0.0,0.0,0.0,0,0,8E-05,-1.0,,,,,,,Regular
1075.0,0.0,0.0,0.0,0,0,7E-05,-1.0,,,,,,,Regular
1080.0,0.0,0.0,0.0,0,0,5E-05,-1.0,,,,,,,Regular
1085.0,0.0,0.0,0.0,0,0,5E-05,-1.0,,,,,,,Regular
1090.0,0.0,0.0,0.0,0,0,4E-05,-1.0,,,,,,,Regular
1100.0,0.0,0.0,0.0,0,0,3E-05,-1.0,,,,,,,Regular
